ABAB,0,10000000000,0,0
ABAC,2,22,2,22
ABAE,0,10000000000,0,0
ABAF,0,10000000000,0,0
ABCA,0,10000000000,0,0
ABCB,0,10000000000,0,0
ABCD,24,21,1,28
ABCE,1,15,1,24
ABDB,12,20,1,23
ABDC,3,21,1,27
ABDE,1,13,6,20
ABDF,2,14,2,14
ABFA,0,10000000000,0,0
ABFB,0,10000000000,0,0
ABFD,7,20,1,26
ABFE,9,21,2,26
ACAB,1,17,1,17
ACAC,2,19,1,23
ACAE,1,21,1,23
ACAF,1,23,1,23
ACBA,0,10000000000,0,0
ACBC,4,22,1,27
ACBD,13,22,1,27
ACBF,1,19,1,19
ACDB,5,17,1,22
ACDC,11,20,1,27
ACDE,4,15,1,24
ACDF,2,14,2,23
ACEA,0,10000000000,0,0
ACEC,2,14,2,20
ACED,2,17,3,22
ACEF,0,10000000000,0,0
