ABAB,1,15.26372736492572,1,31.155887411344096
ABAC,1,15.833819645290442,1,38.034655040180915
ABAE,1,14.708727910229358,7,33.77499074759311
ABAF,2,20.121991463461477,1,33.23018982333786
ABCA,1,19.735595385778854,1,34.86585589049471
ABCB,1,20.485368113569898,1,36.119056909619076
ABCD,7,22.99892488145026,4,37.7691438437654
ABCE,2,17.595373629021815,1,33.88097451367631
ABDB,5,20.784609690826528,1,35.16283638974951
ABDC,31,24.202100732647505,1,36.373066958946424
ABDE,1,13.856406460551018,1,32.628247494497955
ABDF,1,13.856406460551018,1,29.48483680187664
ABFA,2,21.39188634454023,1,31.35517164664907
ABFB,3,20.689134884450883,2,33.77499074759311
ABFD,3,14.996571820318612,1,32.654327981933136
ABFE,37,22.208722524745777,1,38.1051177665153
ACAB,1,18.582456573545176,4,31.632995170664426
ACAC,1,19.653661069699535,1,33.271128881623014
ACAE,1,22.142857142857142,1,32.740951800643025
ACAF,6,21.609330188766048,2,33.77499074759311
ACBA,1,20.501934180363364,13,31.67265345284771
ACBC,1,16.9970524490459,2,39.83716857408418
ACBD,1,18.622983062736797,2,35.80024329874943
ACBF,4,21.436338687243197,2,33.6660447331704
ACDB,4,17.94145035070805,1,33.10794925788834
ACDC,1,16.479493091460835,1,36.373066958946424
ACDE,1,16.190434964255815,1,31.510001230003034
ACDF,3,18.28571428571429,3,27.878075797786153
ACEA,0,10000000000,0,0
ACEC,1,14.132826679768273,1,33.77499074759311
ACED,2,15.996830113886672,1,30.80471120718614
ACEF,0,10000000000,0,0
ABAB,1,15.26372736492572,1,31.155887411344096
ABAC,1,15.833819645290442,1,38.034655040180915
ABAE,1,14.708727910229358,7,33.77499074759311
ABAF,2,20.121991463461477,1,33.23018982333786
ABCA,1,19.735595385778854,1,34.86585589049471
ABCB,1,20.485368113569898,1,36.119056909619076
ABCD,7,22.99892488145026,4,37.7691438437654
ABCE,2,17.595373629021815,1,33.88097451367631
ABDB,5,20.784609690826528,1,35.16283638974951
ABDC,31,24.202100732647505,1,36.373066958946424
ABDE,1,13.856406460551018,1,32.628247494497955
ABDF,1,13.856406460551018,1,29.48483680187664
ABFA,2,21.39188634454023,1,31.35517164664907
ABFB,3,20.689134884450883,2,33.77499074759311
ABFD,3,14.996571820318612,1,32.654327981933136
ABFE,37,22.208722524745777,1,38.1051177665153
ACAB,1,18.582456573545176,4,31.632995170664426
ACAC,1,19.653661069699535,1,33.271128881623014
ACAE,1,22.142857142857142,1,32.740951800643025
ACAF,6,21.609330188766048,2,33.77499074759311
ACBA,1,20.501934180363364,13,31.67265345284771
ACBC,1,16.9970524490459,2,39.83716857408418
ACBD,1,18.622983062736797,2,35.80024329874943
ACBF,4,21.436338687243197,2,33.6660447331704
ACDB,4,17.94145035070805,1,33.10794925788834
ACDC,1,16.479493091460835,1,36.373066958946424
ACDE,1,16.190434964255815,1,31.510001230003034
ACDF,3,18.28571428571429,3,27.878075797786153
ACEA,0,10000000000,0,0
ACEC,1,14.132826679768273,1,33.77499074759311
ACED,2,15.996830113886672,1,30.80471120718614
ACEF,0,10000000000,0,0
