ABAB,0,10000000000,0,0
ABAC,0,10000000000,0,0
ABAE,0,10000000000,0,0
ABAF,0,10000000000,0,0
ABCA,0,10000000000,0,0
ABCB,0,10000000000,0,0
ABCD,0,10000000000,0,0
ABCE,0,10000000000,0,0
ABDB,0,10000000000,0,0
ABDC,0,10000000000,0,0
ABDE,1,6.06217782649107,1,6.2843576191152195
ABDF,0,10000000000,0,0
ABFA,0,10000000000,0,0
ABFB,0,10000000000,0,0
ABFD,0,10000000000,0,0
ABFE,0,10000000000,0,0
ACAB,0,10000000000,0,0
ACAC,0,10000000000,0,0
ACAE,0,10000000000,0,0
ACAF,0,10000000000,0,0
ACBA,0,10000000000,0,0
ACBC,0,10000000000,0,0
ACBD,0,10000000000,0,0
ACBF,0,10000000000,0,0
ACDB,0,10000000000,0,0
ACDC,0,10000000000,0,0
ACDE,1,6.928203230275509,1,6.928203230275509
ACDF,1,6.899593872424347,1,6.928203230275509
ACEA,0,10000000000,0,0
ACEC,1,6.354889093022425,1,6.423640548375729
ACED,0,10000000000,0,0
ACEF,0,10000000000,0,0
