ABAB,1,1375,1,12135
ABAC,1,1453,1,11691
ABAE,1,1365,1,10315
ABAF,1,1327,1,11853
ABCA,1,1457,1,11075
ABCB,1,1519,1,12773
ABCD,1,1575,1,11951
ABCE,1,1387,1,9419
ABDB,1,1483,1,10081
ABDC,1,1611,1,10395
ABDE,1,1705,1,7753
ABDF,1,1397,1,6263
ABFA,1,1343,1,11047
ABFB,1,1395,1,10341
ABFD,1,1517,1,8327
ABFE,1,1619,1,10801
ACAB,1,1385,1,10801
ACAC,1,1425,1,10029
ACAE,1,1523,1,8237
ACAF,1,1547,1,9933
ACBA,1,1451,1,10013
ACBC,1,1335,1,11447
ACBD,1,1531,1,10801
ACBF,1,1395,1,9739
ACDB,1,1427,1,9717
ACDC,1,1531,1,10009
ACDE,1,1627,1,9165
ACDF,1,1973,1,7161
ACEA,0,10000000000,0,0
ACEC,1,1553,1,8193
ACED,2,1565,1,8131
ACEF,0,10000000000,0,0
