ABAB,0,10000000000,0,0
ABAC,3,24,1,28
ABAE,3,26,1,29
ABAF,1,29,1,29
ABCA,0,10000000000,0,0
ABCB,2,22,2,22
ABCD,40,23,1,32
ABCE,2,16,1,29
ABDB,15,22,1,29
ABDC,6,23,1,31
ABDE,2,14,11,22
ABDF,1,15,3,20
ABFA,1,22,1,22
ABFB,2,21,1,22
ABFD,7,22,1,29
ABFE,13,23,2,32
ACAB,1,19,1,23
ACAC,4,21,1,28
ACAE,5,23,1,25
ACAF,2,21,1,27
ACBA,0,10000000000,0,0
ACBC,6,24,2,31
ACBD,28,24,3,32
ACBF,1,21,2,23
ACDB,1,17,1,25
ACDC,17,22,1,30
ACDE,2,15,3,25
ACDF,1,16,3,25
ACEA,0,10000000000,0,0
ACEC,1,14,4,25
ACED,2,18,5,24
ACEF,0,10000000000,0,0
