ABAB,0,10000000000,0,0
ABAC,1,605,1,695
ABAE,0,10000000000,0,0
ABAF,0,10000000000,0,0
ABCA,0,10000000000,0,0
ABCB,0,10000000000,0,0
ABCD,1,391,1,1029
ABCE,1,357,1,857
ABDB,1,423,1,721
ABDC,1,443,1,903
ABDE,1,359,1,565
ABDF,1,299,1,303
ABFA,0,10000000000,0,0
ABFB,0,10000000000,0,0
ABFD,1,291,1,521
ABFE,1,331,1,747
ACAB,1,375,1,375
ACAC,1,385,1,677
ACAE,1,401,1,443
ACAF,1,629,1,629
ACBA,0,10000000000,0,0
ACBC,1,399,1,717
ACBD,1,311,1,795
ACBF,1,509,1,509
ACDB,1,399,1,573
ACDC,1,403,1,683
ACDE,1,367,1,645
ACDF,1,371,1,477
ACEA,0,10000000000,0,0
ACEC,1,295,1,535
ACED,1,281,1,421
ACEF,0,10000000000,0,0
