ABAB,0,10000000000,0,0
ABAC,0,10000000000,0,0
ABAE,0,10000000000,0,0
ABAF,0,10000000000,0,0
ABCA,0,10000000000,0,0
ABCB,0,10000000000,0,0
ABCD,2,16.288517104809884,1,18.773481537065955
ABCE,1,12.99038105676658,3,15.588457268119896
ABDB,1,15.497913672018186,3,15.588457268119896
ABDC,6,16.454482671904334,1,18.18653347947321
ABDE,1,9.794821314866542,1,11.659190451815306
ABDF,5,9.526279441628825,1,9.814521932541147
ABFA,0,10000000000,0,0
ABFB,0,10000000000,0,0
ABFD,1,10.143847287655488,1,13.691339261768968
ABFE,4,14.691024350723525,1,15.298348724101254
ACAB,1,12.955405037475261,1,12.955405037475261
ACAC,2,14.384911389218763,3,15.20690632574555
ACAE,1,16.454482671904334,1,16.454482671904334
ACAF,0,10000000000,0,0
ACBA,0,10000000000,0,0
ACBC,0,10000000000,0,0
ACBD,1,14.851531093823818,1,18.79964764543093
ACBF,0,10000000000,0,0
ACDB,1,12.61899405614453,1,12.99038105676658
ACDC,1,11.678819886801039,1,15.251733823253822
ACDE,2,9.526279441628825,1,12.769747675510372
ACDF,1,13.417738791827565,1,15.363172526001724
ACEA,0,10000000000,0,0
ACEC,1,10.626736301892853,1,12.061410031182032
ACED,0,10000000000,0,0
ACEF,0,10000000000,0,0
