ABAB,6,50.23942674832188,1,58.92367945062494
ABAC,10,39.68626966596886,4,51.44900387762624
ABAE,1,39.68626966596886,5,54.58021619598075
ABAF,2,44.034077712607996,1,50.76416058598822
ABCA,2,39.88734135035826,1,46.130250378683186
ABCB,29,43.034869582700026,2,50.74445782546109
ABCD,13,30.049958402633436,1,47.085029467974216
ABCE,15,30.049958402633436,4,49.50757517794625
ABDB,14,29.0516780926679,2,43.71498598878879
ABDC,1,27.51363298439521,12,48.03123983409131
ABDE,1,31.22498999199199,2,52.306787322488084
ABDF,1,28.160255680657446,2,46.357307945997036
ABFA,1,43.71498598878879,1,50.7444578254611
ABFB,12,38.93584466786357,1,46.184412955021955
ABFD,1,32.07802986469088,1,48.815980989835694
ABFE,1,33.18132004607411,1,48.28043081829324
ACAB,10,37.8021163428716,1,49.56813492557492
ACAC,6,29.0516780926679,1,44.93328387732194
ACAE,1,28.827070610799147,1,44.03407771260799
ACAF,2,30.7896086366813,2,42.567593307585526
ACBA,1,39.68626966596886,1,46.130250378683186
ACBC,17,37.469987990390386,1,46.87216658103186
ACBD,2,29.51270912674741,1,48.28043081829324
ACBF,1,37.5099986670221,1,48.28043081829324
ACDB,1,31.953090617340916,4,47.15930449020638
ACDC,87,37.04051835490427,3,47.843494855622744
ACDE,1,28.053520278211074,1,50.11985634456667
ACDF,1,31.606961258558215,2,43.965895873961216
ACEA,0,10000000000,0,0
ACEC,1,29.0516780926679,1,53.113086899558006
ACED,2,32.18695387886216,1,52.73518749374084
ACEF,0,10000000000,0,0
