ABAB,0,10000000000,0,0
ABAC,0,10000000000,0,0
ABAE,0,10000000000,0,0
ABAF,0,10000000000,0,0
ABCA,0,10000000000,0,0
ABCB,0,10000000000,0,0
ABCD,4,17,4,17
ABCE,0,10000000000,0,0
ABDB,0,10000000000,0,0
ABDC,2,17,2,17
ABDE,2,10,1,11
ABDF,2,10,2,10
ABFA,0,10000000000,0,0
ABFB,0,10000000000,0,0
ABFD,0,10000000000,0,0
ABFE,0,10000000000,0,0
ACAB,0,10000000000,0,0
ACAC,0,10000000000,0,0
ACAE,0,10000000000,0,0
ACAF,0,10000000000,0,0
ACBA,0,10000000000,0,0
ACBC,0,10000000000,0,0
ACBD,3,18,3,18
ACBF,0,10000000000,0,0
ACDB,1,13,1,13
ACDC,2,16,2,16
ACDE,2,10,1,15
ACDF,1,14,1,14
ACEA,0,10000000000,0,0
ACEC,0,10000000000,0,0
ACED,0,10000000000,0,0
ACEF,0,10000000000,0,0
