ABAB,17,57.16642371182581,1,67.08949247087803
ABAC,24,44.97777228809804,1,64.37390775772433
ABAE,2,45.31004303683677,1,66.05300901548695
ABAF,16,50.02999100539596,1,64.55230437405004
ABCA,2,44.226688774991956,3,61.26173356998641
ABCB,62,49.03060268852505,1,62.385895841928885
ABCD,38,34.044089061098404,1,61.7980582219215
ABCE,14,34.044089061098404,1,61.55485358604957
ABDB,1,33.04542328371661,3,57.0350769263968
ABDC,6,34.07345007480164,1,62.19324722186485
ABDE,1,35.369478367654786,13,62.52199612936234
ABDF,1,33.719430600174725,2,57.61076288333631
ABFA,7,49.50757517794625,1,63.85138996137829
ABFB,13,44.22668877499196,1,60.89334939055332
ABFD,8,37.80211634287159,1,61.220911460055866
ABFE,1,37.322915213043046,9,60.6217782649107
ACAB,37,43.09292285283048,3,60.108235708594876
ACAC,1,33.04542328371661,1,56.10704055642215
ACAE,1,34.39476704383968,4,57.41950887982237
ACAF,1,35.17101079013795,2,56.04462507680822
ACBA,2,44.226688774991956,1,61.26173356998641
ACBC,76,42.7551166528639,1,61.24540799113024
ACBD,3,35.156791662493895,2,60.39867548216599
ACBF,1,39.50949253027682,6,57.41950887982237
ACDB,1,36.864617182333525,11,55.4346462061408
ACDC,121,42.33202097703345,7,65.3834841531101
ACDE,1,37.027017163147235,21,58.557663887829406
ACDF,2,37.589892258425,3,55.10898293381942
ACEA,0,10000000000,0,0
ACEC,1,34.39476704383968,1,61.83041322844284
ACED,1,36.49657518178932,2,61.44102863722254
ACEF,0,10000000000,0,0
