ABAB,1,1215,1,7381
ABAC,1,1059,1,7011
ABAE,1,975,1,6447
ABAF,1,977,1,7127
ABCA,1,1113,1,6351
ABCB,1,1203,1,7805
ABCD,1,1151,1,7197
ABCE,1,1001,1,5849
ABDB,1,1123,1,6355
ABDC,1,1171,1,6165
ABDE,1,1395,1,4209
ABDF,1,993,1,3309
ABFA,1,1159,1,6925
ABFB,1,1099,1,6253
ABFD,1,1041,1,5015
ABFE,1,1219,1,6549
ACAB,1,1101,1,6347
ACAC,1,1075,2,5863
ACAE,1,1057,1,4959
ACAF,1,1097,1,5831
ACBA,1,1005,1,6207
ACBC,1,1113,1,7047
ACBD,1,1093,1,6241
ACBF,1,1043,1,5365
ACDB,1,1011,1,5523
ACDC,1,999,1,6313
ACDE,1,1321,1,5401
ACDF,1,1413,1,4227
ACEA,0,10000000000,0,0
ACEC,1,1111,1,4845
ACED,1,1119,1,4691
ACEF,0,10000000000,0,0
