ABAB,1,1132,1,4616
ABAC,1,826,1,4632
ABAE,1,768,1,4368
ABAF,1,954,1,4756
ABCA,1,910,1,4452
ABCB,1,1100,1,5294
ABCD,1,780,1,4962
ABCE,1,778,1,3880
ABDB,1,1056,1,4228
ABDC,1,940,2,4078
ABDE,1,1116,1,2794
ABDF,1,776,1,2208
ABFA,1,946,1,4498
ABFB,1,854,1,4126
ABFD,1,838,1,3190
ABFE,1,1072,1,4242
ACAB,1,856,1,4264
ACAC,1,922,1,4264
ACAE,1,828,1,3290
ACAF,1,922,1,4188
ACBA,1,892,1,3804
ACBC,1,842,1,4770
ACBD,1,892,1,4532
ACBF,1,810,1,3852
ACDB,1,834,1,3890
ACDC,1,926,1,4208
ACDE,1,970,1,3878
ACDF,1,1100,1,2622
ACEA,0,10000000000,0,0
ACEC,1,858,1,3120
ACED,1,880,1,2976
ACEF,0,10000000000,0,0
