ABAB,2,14.996571820318612,14,50.22947341949743
ABAC,10,16.997052449045896,1,52.57152844771312
ABAE,8,17.48083952065062,3,53.1137034218466
ABAF,21,22.187822560239308,1,53.69357503463519
ABCA,2,23.18105495860287,2,50.22947341949744
ABCB,1,24.794304879596915,25,51.34630947596629
ABCD,4,28.242761682313333,4,55.585179261365376
ABCE,17,21.70500451523944,1,52.78754602685751
ABDB,1,23.559315324997822,1,51.12016723289894
ABDC,187,28.710379805852455,1,53.02135812901707
ABDE,2,17.92516319060544,8,43.30127018922193
ABDF,1,16.713877431975394,2,39.157180409869696
ABFA,1,23.75374255749414,1,49.98203758984474
ABFB,4,22.779791898059976,1,47.55220946059938
ABFD,3,17.997245811321953,2,48.61052368189198
ABFE,156,26.715021525530407,1,54.64786840893331
ACAB,6,21.558838214399195,1,49.89749206635832
ACAC,1,23.29942840421722,1,51.12016723289894
ACAE,1,24.021366710325243,1,48.50762924620378
ACAF,1,24.844350630309464,2,51.12016723289896
ACBA,2,23.087854826980507,1,50.3876943901825
ACBC,1,20.48399284805153,6,52.64224019525644
ACBD,2,23.153826469302558,2,52.06312837917711
ACBF,4,24.416780154116605,1,46.68982457112311
ACDB,1,21.113625307891354,1,48.093918122568766
ACDC,4,19.483063709046142,17,51.34630947596629
ACDE,1,19.903169412332506,1,48.33260082249871
ACDF,2,20.381783175844447,5,42.26748646470919
ACEA,0,10000000000,0,0
ACEC,1,18.634535982521967,1,45.16972006226386
ACED,2,18.989052145446557,9,44.16729559300637
ACEF,0,10000000000,0,0
