ABAB,1,15.996830113886672,1,58.3677443595046
ABAC,10,17.997245811321957,1,58.597093264472484
ABAE,2,18.48202010927002,1,57.157676649772945
ABAF,12,23.638083425184426,1,58.167044477875436
ABCA,1,24.02200864387241,1,54.195971739324676
ABCB,9,25.56687920246966,1,59.74843222209914
ABCD,1,30.114068852566948,2,59.62046035304883
ABCE,32,23.05845414793255,2,57.10477409009336
ABDB,1,25.106421839489943,1,56.57910861320486
ABDC,337,30.21253826401268,11,57.53353664050356
ABDE,1,18.634535982521967,1,53.31224254783747
ABDF,1,17.56130823224154,1,43.51183508823909
ABFA,1,23.087854826980504,1,59.74843222209914
ABFB,1,22.194082366948045,1,53.01793186178709
ABFD,6,18.997415493424757,1,54.487240792596324
ABFE,258,28.216714721787184,1,58.909431778746
ACAB,5,21.67303728778011,1,53.95631673065344
ACAC,2,23.353878207088478,7,55.58517926136538
ACAE,1,25.441512296740644,2,53.021358129017074
ACAF,3,25.489225252426532,9,55.585179261365376
ACBA,1,24.571676715371716,9,53.88831747413816
ACBC,1,21.587378238480426,1,57.17306876425005
ACBD,1,24.66102921563506,4,56.147693993197315
ACBF,1,25.133088372652118,1,53.81726461350208
ACDB,2,21.5588382143992,2,52.60378091915343
ACDC,4,20.48399284805153,2,57.157676649772945
ACDE,1,20.209124835705065,1,52.454234513709146
ACDF,1,21.09438249802475,23,45.033320996790806
ACEA,0,10000000000,0,0
ACEC,1,19.94985247692987,1,50.82741067254632
ACED,1,19.9972794667629,1,51.25940221841719
ACEF,0,10000000000,0,0
