ABAB,0,10000000000,0,0
ABAC,0,10000000000,0,0
ABAE,0,10000000000,0,0
ABAF,0,10000000000,0,0
ABCA,0,10000000000,0,0
ABCB,0,10000000000,0,0
ABCD,1,404,1,518
ABCE,0,10000000000,0,0
ABDB,0,10000000000,0,0
ABDC,1,292,1,352
ABDE,1,256,1,268
ABDF,1,148,1,180
ABFA,0,10000000000,0,0
ABFB,0,10000000000,0,0
ABFD,0,10000000000,0,0
ABFE,0,10000000000,0,0
ACAB,0,10000000000,0,0
ACAC,0,10000000000,0,0
ACAE,0,10000000000,0,0
ACAF,0,10000000000,0,0
ACBA,0,10000000000,0,0
ACBC,0,10000000000,0,0
ACBD,1,218,1,328
ACBF,0,10000000000,0,0
ACDB,1,286,1,286
ACDC,1,288,1,352
ACDE,1,188,1,280
ACDF,1,260,1,260
ACEA,0,10000000000,0,0
ACEC,0,10000000000,0,0
ACED,0,10000000000,0,0
ACEF,0,10000000000,0,0
